eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime,is_anomaly,anomaly_type
2025-03-04,2025-03-04 18:15:00,493,6,0,108492,220.06,0,
2025-03-04,2025-03-04 18:20:00,502,6,0,144839,288.52,0,
2025-03-04,2025-03-04 18:25:00,486,5,0,105458,216.99,0,
2025-03-04,2025-03-04 18:30:00,466,9,0,134550,288.73,0,
2025-03-04,2025-03-04 18:35:00,637,7,0,144109,226.23,0,
2025-03-04,2025-03-04 18:40:00,563,12,0,132493,235.33,0,
2025-03-04,2025-03-04 18:45:00,536,3,0,136663,254.97,0,
2025-03-04,2025-03-04 18:50:00,489,2,0,134643,275.34,0,
2025-03-04,2025-03-04 18:55:00,425,8,0,97662,229.79,0,
2025-03-04,2025-03-04 19:00:00,565,7,0,134282,237.67,0,
2025-03-04,2025-03-04 19:05:00,506,4,0,105941,209.37,0,
2025-03-04,2025-03-04 19:10:00,391,6,0,88065,225.23,0,
2025-03-04,2025-03-04 19:15:00,566,9,0,138813,245.25,0,
2025-03-04,2025-03-04 19:20:00,438,6,0,105880,241.74,0,
2025-03-04,2025-03-04 19:25:00,388,4,0,80258,206.85,0,
2025-03-04,2025-03-04 19:30:00,403,6,0,70742,175.54,0,
2025-03-04,2025-03-04 19:35:00,395,4,0,96872,245.25,0,
2025-03-04,2025-03-04 19:40:00,394,6,0,75632,191.96,0,
2025-03-04,2025-03-04 19:45:00,309,1,0,83888,271.48,0,
2025-03-04,2025-03-04 19:50:00,414,0,0,90985,219.77,0,
2025-03-04,2025-03-04 19:55:00,306,5,0,66370,216.9,0,
2025-03-04,2025-03-04 20:00:00,273,3,0,66458,243.44,0,
2025-03-04,2025-03-04 20:05:00,258,4,0,81633,316.41,0,
2025-03-04,2025-03-04 20:10:00,269,2,0,57705,214.52,0,
2025-03-04,2025-03-04 20:15:00,284,2,0,63722,224.37,0,
2025-03-04,2025-03-04 20:20:00,255,2,0,43734,171.51,0,
2025-03-04,2025-03-04 20:25:00,309,2,0,75758,245.17,0,
2025-03-04,2025-03-04 20:30:00,229,1,0,63084,275.48,0,
2025-03-04,2025-03-04 20:35:00,241,5,0,67514,280.14,0,
2025-03-04,2025-03-04 20:40:00,226,1,0,42787,189.32,0,
2025-03-04,2025-03-04 20:45:00,267,2,0,69095,258.78,0,
2025-03-04,2025-03-04 20:50:00,208,4,0,53804,258.67,0,
2025-03-04,2025-03-04 20:55:00,170,0,0,44190,259.94,0,
2025-03-04,2025-03-04 21:00:00,193,1,0,35138,182.06,0,
2025-03-04,2025-03-04 21:05:00,174,0,0,40926,235.21,0,
2025-03-04,2025-03-04 21:10:00,185,5,0,46234,249.91,0,
2025-03-04,2025-03-04 21:15:00,123,2,0,18640,151.54,0,
2025-03-04,2025-03-04 21:20:00,141,1,0,24789,175.81,0,
2025-03-04,2025-03-04 21:25:00,161,2,0,30607,190.11,0,
2025-03-04,2025-03-04 21:30:00,113,3,0,22493,199.05,0,
2025-03-04,2025-03-04 21:35:00,140,2,0,39239,280.28,0,
2025-03-04,2025-03-04 21:40:00,158,2,0,37671,238.42,0,
2025-03-04,2025-03-04 21:45:00,165,3,0,30126,182.58,0,
2025-03-04,2025-03-04 21:50:00,145,2,0,42642,294.08,0,
2025-03-04,2025-03-04 21:55:00,110,0,0,22240,202.18,0,
2025-03-04,2025-03-04 22:00:00,91,1,0,22794,250.48,0,
2025-03-04,2025-03-04 22:05:00,106,0,0,21184,199.85,0,
2025-03-04,2025-03-04 22:10:00,146,0,0,23112,158.3,0,
2025-03-04,2025-03-04 22:15:00,87,2,0,16381,188.29,0,
2025-03-04,2025-03-04 22:20:00,107,2,0,26030,243.27,0,
2025-03-04,2025-03-04 22:25:00,100,1,0,23902,239.02,0,
2025-03-04,2025-03-04 22:30:00,83,0,0,20833,251.0,0,
2025-03-04,2025-03-04 22:35:00,106,2,0,29669,279.9,0,
2025-03-04,2025-03-04 22:40:00,103,1,0,21342,207.2,0,
2025-03-04,2025-03-04 22:45:00,99,0,0,20354,205.6,0,
2025-03-04,2025-03-04 22:50:00,60,0,0,13225,220.42,0,
2025-03-04,2025-03-04 22:55:00,81,1,0,15914,196.47,0,
2025-03-04,2025-03-04 23:00:00,71,2,0,15302,215.52,0,
2025-03-04,2025-03-04 23:05:00,78,3,0,14311,183.47,0,
2025-03-04,2025-03-04 23:10:00,78,4,0,18848,241.64,0,
2025-03-04,2025-03-04 23:15:00,41,0,0,8174,199.37,0,
2025-03-04,2025-03-04 23:20:00,70,1,0,14331,204.73,0,
2025-03-04,2025-03-04 23:25:00,82,1,0,17177,209.48,0,
2025-03-04,2025-03-04 23:30:00,67,0,0,14766,220.39,0,
2025-03-04,2025-03-04 23:35:00,86,0,0,24536,285.3,0,
2025-03-04,2025-03-04 23:40:00,65,1,0,15037,231.34,0,
2025-03-04,2025-03-04 23:45:00,55,0,0,13726,249.56,0,
2025-03-04,2025-03-04 23:50:00,43,1,0,10026,233.16,0,
2025-03-04,2025-03-04 23:55:00,63,0,0,15291,242.71,0,
2025-03-05,2025-03-05 00:00:00,28,0,0,5802,207.21,0,
2025-03-05,2025-03-05 00:05:00,53,1,0,8801,166.06,0,
2025-03-05,2025-03-05 00:10:00,46,0,0,9697,210.8,0,
2025-03-05,2025-03-05 00:15:00,28,1,0,6244,223.0,0,
2025-03-05,2025-03-05 00:20:00,56,0,0,11994,214.18,0,
2025-03-05,2025-03-05 00:25:00,60,0,0,10210,170.17,0,
2025-03-05,2025-03-05 00:30:00,54,0,0,10143,187.83,0,
2025-03-05,2025-03-05 00:35:00,45,1,0,11708,260.18,0,
2025-03-05,2025-03-05 00:40:00,21,0,0,4865,231.67,0,
2025-03-05,2025-03-05 00:45:00,51,0,0,14994,294.0,0,
2025-03-05,2025-03-05 00:50:00,59,0,0,13503,228.86,0,
2025-03-05,2025-03-05 00:55:00,38,0,0,9332,245.58,0,
2025-03-05,2025-03-05 01:00:00,47,0,0,12297,261.64,0,
2025-03-05,2025-03-05 01:05:00,52,1,0,10960,210.77,0,
2025-03-05,2025-03-05 01:10:00,54,1,0,11619,215.17,0,
2025-03-05,2025-03-05 01:15:00,55,0,0,14399,261.8,0,
2025-03-05,2025-03-05 01:20:00,50,1,0,10210,204.2,0,
2025-03-05,2025-03-05 01:25:00,68,1,0,16223,238.57,0,
2025-03-05,2025-03-05 01:30:00,36,0,0,9302,258.39,0,
2025-03-05,2025-03-05 01:35:00,61,0,0,13764,225.64,0,
2025-03-05,2025-03-05 01:40:00,60,1,0,12836,213.93,0,
2025-03-05,2025-03-05 01:45:00,66,1,0,19052,288.67,0,
2025-03-05,2025-03-05 01:50:00,40,2,0,8187,204.68,0,
2025-03-05,2025-03-05 01:55:00,80,1,0,24165,302.06,0,
2025-03-05,2025-03-05 02:00:00,69,0,0,11925,172.83,0,
2025-03-05,2025-03-05 02:05:00,68,2,0,14548,213.94,0,
2025-03-05,2025-03-05 02:10:00,69,2,0,16286,236.03,0,
2025-03-05,2025-03-05 02:15:00,65,2,0,11745,180.69,0,
2025-03-05,2025-03-05 02:20:00,75,1,0,13726,183.01,0,
2025-03-05,2025-03-05 02:25:00,54,1,0,12176,225.48,0,
2025-03-05,2025-03-05 02:30:00,54,0,0,14640,271.11,0,
2025-03-05,2025-03-05 02:35:00,83,3,0,13946,168.02,0,
2025-03-05,2025-03-05 02:40:00,73,0,0,15033,205.93,0,
2025-03-05,2025-03-05 02:45:00,75,1,0,19112,254.83,0,
2025-03-05,2025-03-05 02:50:00,60,0,0,13588,226.47,0,
2025-03-05,2025-03-05 02:55:00,83,0,0,16618,200.22,0,
2025-03-05,2025-03-05 03:00:00,72,1,0,14759,204.99,0,
2025-03-05,2025-03-05 03:05:00,60,0,0,13549,225.82,0,
2025-03-05,2025-03-05 03:10:00,66,0,0,13549,205.29,0,
2025-03-05,2025-03-05 03:15:00,74,0,0,16967,229.28,0,
2025-03-05,2025-03-05 03:20:00,96,0,0,21722,226.27,0,
2025-03-05,2025-03-05 03:25:00,85,1,0,23294,274.05,0,
2025-03-05,2025-03-05 03:30:00,93,3,0,22049,237.09,0,
2025-03-05,2025-03-05 03:35:00,74,0,0,17123,231.39,0,
2025-03-05,2025-03-05 03:40:00,78,2,0,18447,236.5,0,
2025-03-05,2025-03-05 03:45:00,108,0,0,21201,196.31,0,
2025-03-05,2025-03-05 03:50:00,82,0,0,20348,248.15,0,
2025-03-05,2025-03-05 03:55:00,97,0,0,25431,262.18,0,
2025-03-05,2025-03-05 04:00:00,93,0,0,21053,226.38,0,
2025-03-05,2025-03-05 04:05:00,125,2,0,31112,248.9,0,
2025-03-05,2025-03-05 04:10:00,112,2,0,25277,225.69,0,
2025-03-05,2025-03-05 04:15:00,124,1,0,26576,214.32,0,
2025-03-05,2025-03-05 04:20:00,129,2,0,31344,242.98,0,
2025-03-05,2025-03-05 04:25:00,126,2,0,25828,204.98,0,
2025-03-05,2025-03-05 04:30:00,135,0,0,31510,233.41,0,
2025-03-05,2025-03-05 04:35:00,136,1,0,33158,243.81,0,
2025-03-05,2025-03-05 04:40:00,151,2,0,35029,231.98,0,
2025-03-05,2025-03-05 04:45:00,159,1,0,37286,234.5,0,
2025-03-05,2025-03-05 04:50:00,145,1,0,27089,186.82,0,
2025-03-05,2025-03-05 04:55:00,139,1,0,32618,234.66,0,
2025-03-05,2025-03-05 05:00:00,176,5,0,32871,186.77,0,
2025-03-05,2025-03-05 05:05:00,158,3,0,41551,262.98,0,
2025-03-05,2025-03-05 05:10:00,190,1,0,45666,240.35,0,
2025-03-05,2025-03-05 05:15:00,142,1,0,38156,268.7,0,
2025-03-05,2025-03-05 05:20:00,158,0,0,39465,249.78,0,
2025-03-05,2025-03-05 05:25:00,191,1,0,46689,244.45,0,
2025-03-05,2025-03-05 05:30:00,168,1,0,37818,225.11,0,
2025-03-05,2025-03-05 05:35:00,253,5,0,53323,210.76,0,
2025-03-05,2025-03-05 05:40:00,246,1,0,52131,211.91,0,
2025-03-05,2025-03-05 05:45:00,269,5,0,71256,264.89,0,
2025-03-05,2025-03-05 05:50:00,246,2,0,57694,234.53,0,
2025-03-05,2025-03-05 05:55:00,288,3,0,71056,246.72,0,
2025-03-05,2025-03-05 06:00:00,276,0,0,55309,200.39,0,
2025-03-05,2025-03-05 06:05:00,262,8,0,72294,275.93,0,
2025-03-05,2025-03-05 06:10:00,266,6,0,63014,236.89,0,
2025-03-05,2025-03-05 06:15:00,368,3,0,115944,315.07,0,
2025-03-05,2025-03-05 06:20:00,312,2,0,82632,264.85,0,
2025-03-05,2025-03-05 06:25:00,338,1,0,80833,239.15,0,
2025-03-05,2025-03-05 06:30:00,337,2,0,68186,202.33,0,
2025-03-05,2025-03-05 06:35:00,320,1,0,55365,173.02,0,
2025-03-05,2025-03-05 06:40:00,375,3,0,100747,268.66,0,
2025-03-05,2025-03-05 06:45:00,322,5,0,53806,167.1,0,
2025-03-05,2025-03-05 06:50:00,432,6,0,992144,2296.63,1,latencia_alta
2025-03-05,2025-03-05 06:55:00,392,3,0,98852,252.17,0,
2025-03-05,2025-03-05 07:00:00,447,3,0,116854,261.42,0,
2025-03-05,2025-03-05 07:05:00,470,7,0,113799,242.13,0,
2025-03-05,2025-03-05 07:10:00,530,2,0,130026,245.33,0,
2025-03-05,2025-03-05 07:15:00,423,4,0,88826,209.99,0,
2025-03-05,2025-03-05 07:20:00,430,6,0,100039,232.65,0,
2025-03-05,2025-03-05 07:25:00,574,8,0,150933,262.95,0,
2025-03-05,2025-03-05 07:30:00,481,8,0,85638,178.04,0,
2025-03-05,2025-03-05 07:35:00,713,10,0,183755,257.72,0,
2025-03-05,2025-03-05 07:40:00,672,11,0,166866,248.31,0,
2025-03-05,2025-03-05 07:45:00,700,6,0,173049,247.21,0,
2025-03-05,2025-03-05 07:50:00,535,4,0,142268,265.92,0,
2025-03-05,2025-03-05 07:55:00,681,6,0,207670,304.95,0,
2025-03-05,2025-03-05 08:00:00,598,9,0,148077,247.62,0,
2025-03-05,2025-03-05 08:05:00,598,8,0,148159,247.76,0,
2025-03-05,2025-03-05 08:10:00,674,8,0,187939,278.84,0,
2025-03-05,2025-03-05 08:15:00,642,11,0,147219,229.31,0,
2025-03-05,2025-03-05 08:20:00,696,6,0,151139,217.15,0,
2025-03-05,2025-03-05 08:25:00,763,8,0,226480,296.83,0,
2025-03-05,2025-03-05 08:30:00,750,8,0,205038,273.38,0,
2025-03-05,2025-03-05 08:35:00,2737,11,0,557434,203.67,1,spike_actividad
2025-03-05,2025-03-05 08:40:00,855,2,0,257945,301.69,0,
2025-03-05,2025-03-05 08:45:00,793,14,0,252349,318.22,0,
2025-03-05,2025-03-05 08:50:00,761,9,0,161918,212.77,0,
2025-03-05,2025-03-05 08:55:00,767,6,0,261438,340.86,0,
2025-03-05,2025-03-05 09:00:00,743,8,0,185483,249.64,0,
2025-03-05,2025-03-05 09:05:00,781,6,0,228645,292.76,0,
2025-03-05,2025-03-05 09:10:00,861,11,0,181065,210.3,0,
2025-03-05,2025-03-05 09:15:00,894,9,0,233962,261.7,0,
2025-03-05,2025-03-05 09:20:00,936,15,0,199385,213.02,0,
2025-03-05,2025-03-05 09:25:00,737,9,0,196371,266.45,0,
2025-03-05,2025-03-05 09:30:00,745,7,0,137426,184.46,0,
2025-03-05,2025-03-05 09:35:00,722,9,0,189021,261.8,0,
2025-03-05,2025-03-05 09:40:00,817,10,0,174804,213.96,0,
2025-03-05,2025-03-05 09:45:00,877,10,0,215008,245.16,0,
2025-03-05,2025-03-05 09:50:00,942,14,0,200169,212.49,0,
2025-03-05,2025-03-05 09:55:00,895,3,0,230330,257.35,0,
2025-03-05,2025-03-05 10:00:00,4201,14,0,1387348,330.24,1,spike_actividad
2025-03-05,2025-03-05 10:05:00,1026,13,0,285687,278.45,0,
2025-03-05,2025-03-05 10:10:00,1052,16,0,291037,276.65,0,
2025-03-05,2025-03-05 10:15:00,930,11,0,184068,197.92,0,
2025-03-05,2025-03-05 10:20:00,988,14,0,255863,258.97,0,
2025-03-05,2025-03-05 10:25:00,1063,4,0,350467,329.7,0,
2025-03-05,2025-03-05 10:30:00,1144,22,0,331869,290.1,0,
2025-03-05,2025-03-05 10:35:00,1084,12,0,281453,259.64,0,
2025-03-05,2025-03-05 10:40:00,1082,6,0,219751,203.1,0,
2025-03-05,2025-03-05 10:45:00,884,14,0,238435,269.72,0,
2025-03-05,2025-03-05 10:50:00,1038,12,0,229658,221.25,0,
2025-03-05,2025-03-05 10:55:00,900,11,0,226528,251.7,0,
2025-03-05,2025-03-05 11:00:00,1019,16,0,234473,230.1,0,
2025-03-05,2025-03-05 11:05:00,1096,12,0,310251,283.08,0,
2025-03-05,2025-03-05 11:10:00,1145,12,0,303949,265.46,0,
2025-03-05,2025-03-05 11:15:00,1049,7,0,237556,226.46,0,
2025-03-05,2025-03-05 11:20:00,1144,9,0,317759,277.76,0,
2025-03-05,2025-03-05 11:25:00,728,11,0,142536,195.79,0,
2025-03-05,2025-03-05 11:30:00,985,11,0,267339,271.41,0,
2025-03-05,2025-03-05 11:35:00,994,18,0,270183,271.81,0,
2025-03-05,2025-03-05 11:40:00,1085,12,0,236987,218.42,0,
2025-03-05,2025-03-05 11:45:00,949,16,0,264450,278.66,0,
2025-03-05,2025-03-05 11:50:00,904,16,0,255258,282.37,0,
2025-03-05,2025-03-05 11:55:00,1173,6,0,261387,222.84,0,
2025-03-05,2025-03-05 12:00:00,902,10,0,181072,200.75,0,
2025-03-05,2025-03-05 12:05:00,1211,11,0,343898,283.98,0,
2025-03-05,2025-03-05 12:10:00,934,12,0,187659,200.92,0,
2025-03-05,2025-03-05 12:15:00,1274,14,0,369649,290.15,0,
2025-03-05,2025-03-05 12:20:00,894,9,0,281195,314.54,0,
2025-03-05,2025-03-05 12:25:00,885,8,0,161321,182.28,0,
2025-03-05,2025-03-05 12:30:00,1040,14,0,245706,236.26,0,
2025-03-05,2025-03-05 12:35:00,998,8,0,259044,259.56,0,
2025-03-05,2025-03-05 12:40:00,924,13,0,236259,255.69,0,
2025-03-05,2025-03-05 12:45:00,954,15,0,269659,282.66,0,
2025-03-05,2025-03-05 12:50:00,968,8,0,237042,244.88,0,
2025-03-05,2025-03-05 12:55:00,871,8,0,256601,294.61,0,
2025-03-05,2025-03-05 13:00:00,837,7,0,223324,266.81,0,
2025-03-05,2025-03-05 13:05:00,1019,11,0,301242,295.63,0,
2025-03-05,2025-03-05 13:10:00,1045,8,0,330246,316.02,0,
2025-03-05,2025-03-05 13:15:00,1072,12,0,238571,222.55,0,
2025-03-05,2025-03-05 13:20:00,1057,14,0,319587,302.35,0,
2025-03-05,2025-03-05 13:25:00,1072,8,0,319033,297.61,0,
2025-03-05,2025-03-05 13:30:00,853,13,0,252519,296.04,0,
2025-03-05,2025-03-05 13:35:00,933,11,0,268408,287.68,0,
2025-03-05,2025-03-05 13:40:00,923,17,0,211448,229.09,0,
2025-03-05,2025-03-05 13:45:00,675,9,0,132781,196.71,0,
2025-03-05,2025-03-05 13:50:00,851,16,0,161661,189.97,0,
2025-03-05,2025-03-05 13:55:00,982,10,0,351362,357.8,0,
2025-03-05,2025-03-05 14:00:00,975,9,0,199068,204.17,0,
2025-03-05,2025-03-05 14:05:00,755,7,0,189167,250.55,0,
2025-03-05,2025-03-05 14:10:00,940,7,0,213771,227.42,0,
2025-03-05,2025-03-05 14:15:00,744,8,0,223737,300.72,0,
2025-03-05,2025-03-05 14:20:00,730,14,0,142547,195.27,0,
2025-03-05,2025-03-05 14:25:00,932,8,0,206223,221.27,0,
2025-03-05,2025-03-05 14:30:00,700,10,0,169580,242.26,0,
2025-03-05,2025-03-05 14:35:00,794,9,0,164369,207.01,0,
2025-03-05,2025-03-05 14:40:00,842,7,0,164453,195.31,0,
2025-03-05,2025-03-05 14:45:00,956,18,0,202585,211.91,0,
2025-03-05,2025-03-05 14:50:00,933,13,0,229974,246.49,0,
2025-03-05,2025-03-05 14:55:00,716,7,0,168736,235.66,0,
2025-03-05,2025-03-05 15:00:00,904,11,0,204468,226.18,0,
2025-03-05,2025-03-05 15:05:00,803,12,0,148309,184.69,0,
2025-03-05,2025-03-05 15:10:00,1052,10,0,306696,291.54,0,
2025-03-05,2025-03-05 15:15:00,854,10,0,154496,180.91,0,
2025-03-05,2025-03-05 15:20:00,811,15,0,253652,312.76,0,
2025-03-05,2025-03-05 15:25:00,759,10,0,212580,280.08,0,
2025-03-05,2025-03-05 15:30:00,720,9,0,159791,221.93,0,
2025-03-05,2025-03-05 15:35:00,765,8,0,204067,266.75,0,
2025-03-05,2025-03-05 15:40:00,613,6,0,157436,256.83,0,
2025-03-05,2025-03-05 15:45:00,935,8,0,260305,278.4,0,
2025-03-05,2025-03-05 15:50:00,620,6,0,177327,286.01,0,
2025-03-05,2025-03-05 15:55:00,814,10,0,241016,296.09,0,
2025-03-05,2025-03-05 16:00:00,743,6,0,194448,261.71,0,
2025-03-05,2025-03-05 16:05:00,739,4,0,189593,256.55,0,
2025-03-05,2025-03-05 16:10:00,712,13,0,209527,294.28,0,
2025-03-05,2025-03-05 16:15:00,875,7,0,216865,247.85,0,
2025-03-05,2025-03-05 16:20:00,800,12,0,219394,274.24,0,
2025-03-05,2025-03-05 16:25:00,716,8,0,160314,223.9,0,
2025-03-05,2025-03-05 16:30:00,804,3,0,212251,263.99,0,
2025-03-05,2025-03-05 16:35:00,814,11,0,213900,262.78,0,
2025-03-05,2025-03-05 16:40:00,813,8,0,211416,260.04,0,
2025-03-05,2025-03-05 16:45:00,1672,120,253,921138,550.92,1,combinada
2025-03-05,2025-03-05 16:50:00,682,4,0,207696,304.54,0,
2025-03-05,2025-03-05 16:55:00,628,15,0,165371,263.33,0,
2025-03-05,2025-03-05 17:00:00,581,7,0,177728,305.9,0,
2025-03-05,2025-03-05 17:05:00,679,9,0,150476,221.61,0,
2025-03-05,2025-03-05 17:10:00,716,8,0,231861,323.83,0,
2025-03-05,2025-03-05 17:15:00,782,7,0,157373,201.24,0,
2025-03-05,2025-03-05 17:20:00,841,4,0,183803,218.55,0,
2025-03-05,2025-03-05 17:25:00,738,4,0,176883,239.68,0,
2025-03-05,2025-03-05 17:30:00,541,4,0,109182,201.82,0,
2025-03-05,2025-03-05 17:35:00,712,8,0,140509,197.34,0,
2025-03-05,2025-03-05 17:40:00,720,9,0,171391,238.04,0,
2025-03-05,2025-03-05 17:45:00,678,5,0,181865,268.24,0,
2025-03-05,2025-03-05 17:50:00,591,5,0,137259,232.25,0,
2025-03-05,2025-03-05 17:55:00,555,7,0,138182,248.98,0,
2025-03-05,2025-03-05 18:00:00,558,5,0,117373,210.35,0,
2025-03-05,2025-03-05 18:05:00,666,9,0,111881,167.99,0,
2025-03-05,2025-03-05 18:10:00,620,4,0,168278,271.42,0,
2025-03-05,2025-03-05 18:15:00,581,13,0,134634,231.73,0,
2025-03-05,2025-03-05 18:20:00,624,8,0,99068,158.76,0,
2025-03-05,2025-03-05 18:25:00,666,9,0,149935,225.13,0,
2025-03-05,2025-03-05 18:30:00,517,5,0,81129,156.92,0,
2025-03-05,2025-03-05 18:35:00,629,10,0,141908,225.61,0,
2025-03-05,2025-03-05 18:40:00,618,6,0,177972,287.98,0,
2025-03-05,2025-03-05 18:45:00,498,5,0,120199,241.36,0,
2025-03-05,2025-03-05 18:50:00,387,6,0,99488,257.07,0,
2025-03-05,2025-03-05 18:55:00,513,3,0,142662,278.09,0,
2025-03-05,2025-03-05 19:00:00,490,6,0,109946,224.38,0,
2025-03-05,2025-03-05 19:05:00,416,3,0,95305,229.1,0,
2025-03-05,2025-03-05 19:10:00,440,6,0,109569,249.02,0,
2025-03-05,2025-03-05 19:15:00,412,2,0,106033,257.36,0,
2025-03-05,2025-03-05 19:20:00,326,5,0,63882,195.96,0,
2025-03-05,2025-03-05 19:25:00,390,3,0,108181,277.39,0,
2025-03-05,2025-03-05 19:30:00,516,6,0,86110,166.88,0,
2025-03-05,2025-03-05 19:35:00,383,1,0,87376,228.14,0,
2025-03-05,2025-03-05 19:40:00,356,6,0,92625,260.18,0,
2025-03-05,2025-03-05 19:45:00,343,3,0,72409,211.1,0,
2025-03-05,2025-03-05 19:50:00,419,6,0,93531,223.22,0,
2025-03-05,2025-03-05 19:55:00,303,5,0,76489,252.44,0,
2025-03-05,2025-03-05 20:00:00,322,7,0,88127,273.69,0,
2025-03-05,2025-03-05 20:05:00,243,5,0,60584,249.32,0,
2025-03-05,2025-03-05 20:10:00,353,8,0,73140,207.2,0,
2025-03-05,2025-03-05 20:15:00,414,4,0,100069,241.71,0,
2025-03-05,2025-03-05 20:20:00,278,2,0,77311,278.1,0,
2025-03-05,2025-03-05 20:25:00,284,2,0,57863,203.74,0,
2025-03-05,2025-03-05 20:30:00,275,1,0,69127,251.37,0,
2025-03-05,2025-03-05 20:35:00,214,2,0,48169,225.09,0,
2025-03-05,2025-03-05 20:40:00,194,0,0,49601,255.68,0,
2025-03-05,2025-03-05 20:45:00,251,1,0,52473,209.06,0,
2025-03-05,2025-03-05 20:50:00,247,0,0,60890,246.52,0,
2025-03-05,2025-03-05 20:55:00,262,3,0,54084,206.43,0,
2025-03-05,2025-03-05 21:00:00,179,1,0,37573,209.91,0,
2025-03-05,2025-03-05 21:05:00,195,2,0,52225,267.82,0,
2025-03-05,2025-03-05 21:10:00,193,4,0,35902,186.02,0,
2025-03-05,2025-03-05 21:15:00,172,3,0,36240,210.7,0,
2025-03-05,2025-03-05 21:20:00,170,1,0,48286,284.04,0,
2025-03-05,2025-03-05 21:25:00,141,1,0,31013,219.95,0,
2025-03-05,2025-03-05 21:30:00,131,1,0,25408,193.95,0,
2025-03-05,2025-03-05 21:35:00,118,1,0,32618,276.42,0,
2025-03-05,2025-03-05 21:40:00,125,0,0,22569,180.55,0,
2025-03-05,2025-03-05 21:45:00,166,1,0,43820,263.98,0,
2025-03-05,2025-03-05 21:50:00,131,0,0,33532,255.97,0,
2025-03-05,2025-03-05 21:55:00,149,3,0,39110,262.48,0,
2025-03-05,2025-03-05 22:00:00,122,1,0,27820,228.03,0,
2025-03-05,2025-03-05 22:05:00,119,0,0,14113,118.6,0,
2025-03-05,2025-03-05 22:10:00,113,1,0,27235,241.02,0,
2025-03-05,2025-03-05 22:15:00,122,1,0,26432,216.66,0,
2025-03-05,2025-03-05 22:20:00,84,0,0,20520,244.29,0,
2025-03-05,2025-03-05 22:25:00,91,0,0,26851,295.07,0,
2025-03-05,2025-03-05 22:30:00,97,2,0,19341,199.39,0,
2025-03-05,2025-03-05 22:35:00,87,1,0,17256,198.34,0,
2025-03-05,2025-03-05 22:40:00,115,0,0,32282,280.71,0,
2025-03-05,2025-03-05 22:45:00,65,1,0,12386,190.55,0,
2025-03-05,2025-03-05 22:50:00,94,4,0,19674,209.3,0,
2025-03-05,2025-03-05 22:55:00,80,0,0,17127,214.09,0,
2025-03-05,2025-03-05 23:00:00,90,0,0,12675,140.83,0,
2025-03-05,2025-03-05 23:05:00,70,1,0,18506,264.37,0,
2025-03-05,2025-03-05 23:10:00,81,1,0,17742,219.04,0,
2025-03-05,2025-03-05 23:15:00,63,1,0,14601,231.76,0,
2025-03-05,2025-03-05 23:20:00,82,3,0,22511,274.52,0,
2025-03-05,2025-03-05 23:25:00,86,0,0,20240,235.35,0,
2025-03-05,2025-03-05 23:30:00,86,0,0,20114,233.88,0,
2025-03-05,2025-03-05 23:35:00,77,0,0,13826,179.56,0,
2025-03-05,2025-03-05 23:40:00,57,0,0,11714,205.51,0,
2025-03-05,2025-03-05 23:45:00,50,3,0,10896,217.92,0,
2025-03-05,2025-03-05 23:50:00,78,0,0,19609,251.4,0,
2025-03-05,2025-03-05 23:55:00,46,2,0,7597,165.15,0,
2025-03-06,2025-03-06 00:00:00,67,1,0,17662,263.61,0,
2025-03-06,2025-03-06 00:05:00,67,2,0,15601,232.85,0,
2025-03-06,2025-03-06 00:10:00,42,0,0,10186,242.52,0,
2025-03-06,2025-03-06 00:15:00,49,3,0,11993,244.76,0,
2025-03-06,2025-03-06 00:20:00,179,0,0,45466,254.0,1,spike_actividad
2025-03-06,2025-03-06 00:25:00,24,1,0,6729,280.38,0,
2025-03-06,2025-03-06 00:30:00,46,0,0,7939,172.59,0,
2025-03-06,2025-03-06 00:35:00,47,0,0,12659,269.34,0,
2025-03-06,2025-03-06 00:40:00,38,1,0,7646,201.21,0,
2025-03-06,2025-03-06 00:45:00,47,2,0,10756,228.85,0,
2025-03-06,2025-03-06 00:50:00,37,0,0,5959,161.05,0,
2025-03-06,2025-03-06 00:55:00,47,0,0,14188,301.87,0,
2025-03-06,2025-03-06 01:00:00,45,0,0,9145,203.22,0,
2025-03-06,2025-03-06 01:05:00,58,0,0,11804,203.52,0,
2025-03-06,2025-03-06 01:10:00,48,0,0,9564,199.25,0,
2025-03-06,2025-03-06 01:15:00,48,0,0,8512,177.33,0,
2025-03-06,2025-03-06 01:20:00,60,0,0,12753,212.55,0,
2025-03-06,2025-03-06 01:25:00,1,0,0,194,194.0,1,drop_actividad
2025-03-06,2025-03-06 01:30:00,81,2,0,17852,220.4,0,
2025-03-06,2025-03-06 01:35:00,38,1,0,8554,225.11,0,
2025-03-06,2025-03-06 01:40:00,34,0,0,6926,203.71,0,
2025-03-06,2025-03-06 01:45:00,54,1,0,12854,238.04,0,
2025-03-06,2025-03-06 01:50:00,34,1,0,9400,276.47,0,
2025-03-06,2025-03-06 01:55:00,53,1,0,12393,233.83,0,
2025-03-06,2025-03-06 02:00:00,52,0,0,11199,215.37,0,
2025-03-06,2025-03-06 02:05:00,47,1,0,8966,190.77,0,
2025-03-06,2025-03-06 02:10:00,53,2,0,14875,280.66,0,
2025-03-06,2025-03-06 02:15:00,51,0,0,13007,255.04,0,
