eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime
2025-03-15,2025-03-15 16:45:00,89,4,0,25536,286.92
2025-03-15,2025-03-15 16:50:00,90,5,0,20865,231.83
2025-03-15,2025-03-15 16:55:00,104,4,0,31116,299.19
2025-03-15,2025-03-15 17:00:00,90,4,0,19910,221.22
2025-03-15,2025-03-15 17:05:00,101,4,0,32198,318.79
2025-03-15,2025-03-15 17:10:00,103,0,0,24872,241.48
2025-03-15,2025-03-15 17:15:00,93,1,0,26636,286.41
2025-03-15,2025-03-15 17:20:00,82,4,0,22414,273.34
2025-03-15,2025-03-15 17:25:00,79,1,0,23360,295.7
2025-03-15,2025-03-15 17:30:00,91,1,0,19918,218.88
2025-03-15,2025-03-15 17:35:00,93,6,0,19063,204.98
2025-03-15,2025-03-15 17:40:00,84,5,0,19189,228.44
2025-03-15,2025-03-15 17:45:00,77,4,0,20136,261.51
2025-03-15,2025-03-15 17:50:00,94,5,0,22431,238.63
2025-03-15,2025-03-15 17:55:00,105,6,0,26069,248.28
2025-03-15,2025-03-15 18:00:00,79,5,0,22672,286.99
2025-03-15,2025-03-15 18:05:00,80,2,0,17242,215.53
2025-03-15,2025-03-15 18:10:00,77,5,0,18042,234.31
2025-03-15,2025-03-15 18:15:00,72,4,0,20853,289.62
2025-03-15,2025-03-15 18:20:00,100,1,0,23781,237.81
2025-03-15,2025-03-15 18:25:00,87,5,0,19918,228.94
2025-03-15,2025-03-15 18:30:00,69,6,0,19206,278.35
2025-03-15,2025-03-15 18:35:00,71,4,0,22542,317.49
2025-03-15,2025-03-15 18:40:00,59,2,0,11692,198.17
2025-03-15,2025-03-15 18:45:00,65,4,0,16031,246.63
2025-03-15,2025-03-15 18:50:00,60,1,0,14911,248.52
2025-03-15,2025-03-15 18:55:00,70,1,0,17918,255.97
2025-03-15,2025-03-15 19:00:00,63,2,0,12679,201.25
2025-03-15,2025-03-15 19:05:00,60,0,0,13908,231.8
2025-03-15,2025-03-15 19:10:00,60,3,0,12817,213.62
2025-03-15,2025-03-15 19:15:00,61,2,0,17276,283.21
2025-03-15,2025-03-15 19:20:00,64,3,0,15491,242.05
2025-03-15,2025-03-15 19:25:00,48,2,0,9828,204.75
2025-03-15,2025-03-15 19:30:00,53,3,0,13931,262.85
2025-03-15,2025-03-15 19:35:00,44,1,0,10433,237.11
2025-03-15,2025-03-15 19:40:00,60,2,0,14089,234.82
2025-03-15,2025-03-15 19:45:00,45,0,0,11134,247.42
2025-03-15,2025-03-15 19:50:00,59,6,0,14123,239.37
2025-03-15,2025-03-15 19:55:00,60,3,0,15675,261.25
2025-03-15,2025-03-15 20:00:00,41,0,0,10610,258.78
2025-03-15,2025-03-15 20:05:00,52,5,0,13422,258.12
2025-03-15,2025-03-15 20:10:00,57,4,0,11308,198.39
2025-03-15,2025-03-15 20:15:00,48,2,0,12180,253.75
2025-03-15,2025-03-15 20:20:00,61,2,0,12996,213.05
2025-03-15,2025-03-15 20:25:00,46,2,0,12827,278.85
2025-03-15,2025-03-15 20:30:00,47,2,0,10069,214.23
2025-03-15,2025-03-15 20:35:00,38,4,0,10220,268.95
2025-03-15,2025-03-15 20:40:00,51,1,0,12874,252.43
2025-03-15,2025-03-15 20:45:00,43,0,0,12906,300.14
2025-03-15,2025-03-15 20:50:00,35,0,0,8228,235.09
2025-03-15,2025-03-15 20:55:00,34,1,0,7378,217.0
2025-03-15,2025-03-15 21:00:00,32,0,0,6823,213.22
2025-03-15,2025-03-15 21:05:00,48,6,0,13680,285.0
2025-03-15,2025-03-15 21:10:00,31,2,0,7538,243.16
2025-03-15,2025-03-15 21:15:00,43,7,0,9388,218.33
2025-03-15,2025-03-15 21:20:00,30,2,0,6743,224.77
2025-03-15,2025-03-15 21:25:00,29,0,0,7935,273.62
2025-03-15,2025-03-15 21:30:00,39,2,0,10847,278.13
2025-03-15,2025-03-15 21:35:00,34,2,0,8150,239.71
2025-03-15,2025-03-15 21:40:00,26,2,0,5464,210.15
2025-03-15,2025-03-15 21:45:00,27,0,0,5786,214.3
2025-03-15,2025-03-15 21:50:00,28,2,0,6354,226.93
2025-03-15,2025-03-15 21:55:00,30,2,0,7850,261.67
2025-03-15,2025-03-15 22:00:00,24,1,0,7078,294.92
2025-03-15,2025-03-15 22:05:00,32,3,0,7978,249.31
2025-03-15,2025-03-15 22:10:00,23,0,0,5472,237.91
2025-03-15,2025-03-15 22:15:00,27,1,0,5579,206.63
2025-03-15,2025-03-15 22:20:00,28,3,0,6401,228.61
2025-03-15,2025-03-15 22:25:00,23,0,0,4780,207.83
2025-03-15,2025-03-15 22:30:00,33,1,0,7102,215.21
2025-03-15,2025-03-15 22:35:00,26,0,0,6680,256.92
2025-03-15,2025-03-15 22:40:00,26,1,0,5722,220.08
2025-03-15,2025-03-15 22:45:00,23,1,0,4463,194.04
2025-03-15,2025-03-15 22:50:00,19,2,0,4382,230.63
2025-03-15,2025-03-15 22:55:00,21,2,0,4724,224.95
2025-03-15,2025-03-15 23:00:00,22,0,0,6482,294.64
2025-03-15,2025-03-15 23:05:00,14,1,0,4153,296.64
2025-03-15,2025-03-15 23:10:00,21,1,0,5665,269.76
2025-03-15,2025-03-15 23:15:00,25,2,0,5933,237.32
2025-03-15,2025-03-15 23:20:00,20,0,0,5547,277.35
2025-03-15,2025-03-15 23:25:00,21,0,0,6117,291.29
2025-03-15,2025-03-15 23:30:00,21,0,0,4735,225.48
2025-03-15,2025-03-15 23:35:00,10,1,0,2822,282.2
2025-03-15,2025-03-15 23:40:00,23,2,0,6189,269.09
2025-03-15,2025-03-15 23:45:00,27,1,0,6339,234.78
2025-03-15,2025-03-15 23:50:00,13,0,0,2975,228.85
2025-03-15,2025-03-15 23:55:00,23,1,0,6191,269.17
2025-03-16,2025-03-16 00:00:00,7,1,0,1696,242.29
2025-03-16,2025-03-16 00:05:00,11,0,0,2591,235.55
2025-03-16,2025-03-16 00:10:00,6,0,0,1738,289.67
2025-03-16,2025-03-16 00:15:00,10,0,0,2919,291.9
2025-03-16,2025-03-16 00:20:00,13,0,0,3597,276.69
2025-03-16,2025-03-16 00:25:00,10,2,0,2522,252.2
2025-03-16,2025-03-16 00:30:00,12,0,1,2202,183.5
2025-03-16,2025-03-16 00:35:00,7,2,0,1393,199.0
2025-03-16,2025-03-16 00:40:00,9,0,0,1884,209.33
2025-03-16,2025-03-16 00:45:00,8,0,0,1826,228.25
2025-03-16,2025-03-16 00:50:00,9,0,0,2268,252.0
2025-03-16,2025-03-16 00:55:00,12,2,0,3122,260.17
2025-03-16,2025-03-16 01:00:00,11,1,0,2452,222.91
2025-03-16,2025-03-16 01:05:00,12,1,0,2617,218.08
2025-03-16,2025-03-16 01:10:00,15,0,0,3643,242.87
2025-03-16,2025-03-16 01:15:00,14,0,0,2998,214.14
2025-03-16,2025-03-16 01:20:00,12,0,0,3187,265.58
2025-03-16,2025-03-16 01:25:00,13,1,1,3571,274.69
2025-03-16,2025-03-16 01:30:00,15,0,0,4143,276.2
2025-03-16,2025-03-16 01:35:00,12,0,0,3000,250.0
2025-03-16,2025-03-16 01:40:00,19,0,0,5072,266.95
2025-03-16,2025-03-16 01:45:00,17,1,0,5011,294.76
2025-03-16,2025-03-16 01:50:00,18,0,0,4918,273.22
2025-03-16,2025-03-16 01:55:00,9,0,0,2097,233.0
2025-03-16,2025-03-16 02:00:00,14,0,0,3124,223.14
2025-03-16,2025-03-16 02:05:00,15,1,0,3331,222.07
2025-03-16,2025-03-16 02:10:00,14,0,0,3601,257.21
2025-03-16,2025-03-16 02:15:00,14,0,0,2959,211.36
2025-03-16,2025-03-16 02:20:00,17,0,0,5624,330.82
2025-03-16,2025-03-16 02:25:00,16,0,0,3903,243.94
2025-03-16,2025-03-16 02:30:00,15,1,0,3886,259.07
2025-03-16,2025-03-16 02:35:00,22,4,0,4415,200.68
2025-03-16,2025-03-16 02:40:00,25,2,0,6172,246.88
2025-03-16,2025-03-16 02:45:00,16,0,0,3117,194.81
2025-03-16,2025-03-16 02:50:00,18,0,0,4511,250.61
2025-03-16,2025-03-16 02:55:00,24,3,0,6446,268.58
2025-03-16,2025-03-16 03:00:00,26,2,0,6776,260.62
2025-03-16,2025-03-16 03:05:00,20,2,0,4889,244.45
2025-03-16,2025-03-16 03:10:00,12,0,0,3101,258.42
2025-03-16,2025-03-16 03:15:00,26,1,0,6039,232.27
2025-03-16,2025-03-16 03:20:00,20,1,0,4366,218.3
2025-03-16,2025-03-16 03:25:00,16,1,0,3670,229.38
2025-03-16,2025-03-16 03:30:00,29,2,0,7202,248.34
2025-03-16,2025-03-16 03:35:00,23,1,0,6318,274.7
2025-03-16,2025-03-16 03:40:00,22,0,0,4534,206.09
2025-03-16,2025-03-16 03:45:00,26,1,0,6994,269.0
2025-03-16,2025-03-16 03:50:00,33,2,0,6239,189.06
2025-03-16,2025-03-16 03:55:00,24,1,0,6064,252.67
2025-03-16,2025-03-16 04:00:00,33,1,0,8867,268.7
2025-03-16,2025-03-16 04:05:00,34,1,0,7321,215.32
2025-03-16,2025-03-16 04:10:00,31,1,0,8412,271.35
2025-03-16,2025-03-16 04:15:00,32,4,0,8116,253.62
2025-03-16,2025-03-16 04:20:00,25,1,0,6820,272.8
2025-03-16,2025-03-16 04:25:00,40,2,0,9271,231.78
2025-03-16,2025-03-16 04:30:00,31,1,0,5527,178.29
2025-03-16,2025-03-16 04:35:00,38,2,0,9758,256.79
2025-03-16,2025-03-16 04:40:00,44,1,0,12497,284.02
2025-03-16,2025-03-16 04:45:00,32,0,0,7689,240.28
2025-03-16,2025-03-16 04:50:00,42,2,0,9612,228.86
2025-03-16,2025-03-16 04:55:00,51,0,0,12128,237.8
2025-03-16,2025-03-16 05:00:00,32,0,0,9131,285.34
2025-03-16,2025-03-16 05:05:00,32,3,0,8405,262.66
2025-03-16,2025-03-16 05:10:00,42,2,0,9773,232.69
2025-03-16,2025-03-16 05:15:00,32,0,0,7732,241.62
2025-03-16,2025-03-16 05:20:00,34,2,0,6886,202.53
2025-03-16,2025-03-16 05:25:00,47,3,0,10225,217.55
2025-03-16,2025-03-16 05:30:00,44,3,0,10487,238.34
2025-03-16,2025-03-16 05:35:00,57,0,0,15695,275.35
2025-03-16,2025-03-16 05:40:00,52,3,0,12818,246.5
2025-03-16,2025-03-16 05:45:00,54,0,0,11570,214.26
2025-03-16,2025-03-16 05:50:00,44,2,0,11506,261.5
2025-03-16,2025-03-16 05:55:00,50,2,0,11068,221.36
2025-03-16,2025-03-16 06:00:00,58,3,0,15602,269.0
2025-03-16,2025-03-16 06:05:00,56,5,0,11917,212.8
2025-03-16,2025-03-16 06:10:00,57,4,0,14610,256.32
2025-03-16,2025-03-16 06:15:00,43,0,0,11865,275.93
2025-03-16,2025-03-16 06:20:00,55,2,0,12280,223.27
2025-03-16,2025-03-16 06:25:00,49,0,0,14769,301.41
2025-03-16,2025-03-16 06:30:00,58,2,0,13312,229.52
2025-03-16,2025-03-16 06:35:00,65,1,0,17554,270.06
2025-03-16,2025-03-16 06:40:00,73,7,0,19835,271.71
2025-03-16,2025-03-16 06:45:00,63,2,0,12622,200.35
2025-03-16,2025-03-16 06:50:00,57,2,0,14010,245.79
2025-03-16,2025-03-16 06:55:00,57,1,0,15575,273.25
2025-03-16,2025-03-16 07:00:00,71,1,0,18251,257.06
2025-03-16,2025-03-16 07:05:00,56,3,0,14676,262.07
2025-03-16,2025-03-16 07:10:00,67,3,0,15046,224.57
2025-03-16,2025-03-16 07:15:00,70,2,0,19604,280.06
2025-03-16,2025-03-16 07:20:00,69,3,0,14503,210.19
2025-03-16,2025-03-16 07:25:00,66,0,0,15316,232.06
2025-03-16,2025-03-16 07:30:00,69,0,0,19799,286.94
2025-03-16,2025-03-16 07:35:00,86,2,0,21333,248.06
2025-03-16,2025-03-16 07:40:00,73,1,0,18804,257.59
2025-03-16,2025-03-16 07:45:00,60,7,0,15598,259.97
2025-03-16,2025-03-16 07:50:00,86,2,0,23143,269.1
2025-03-16,2025-03-16 07:55:00,59,4,0,13607,230.63
2025-03-16,2025-03-16 08:00:00,78,3,0,20067,257.27
2025-03-16,2025-03-16 08:05:00,88,6,0,24797,281.78
2025-03-16,2025-03-16 08:10:00,80,6,0,21789,272.36
2025-03-16,2025-03-16 08:15:00,91,3,0,24854,273.12
2025-03-16,2025-03-16 08:20:00,72,3,0,14385,199.79
2025-03-16,2025-03-16 08:25:00,88,6,0,21488,244.18
2025-03-16,2025-03-16 08:30:00,90,0,0,22412,249.02
2025-03-16,2025-03-16 08:35:00,91,0,0,20473,224.98
2025-03-16,2025-03-16 08:40:00,81,2,0,18212,224.84
2025-03-16,2025-03-16 08:45:00,79,2,0,22239,281.51
2025-03-16,2025-03-16 08:50:00,89,3,0,23037,258.84
2025-03-16,2025-03-16 08:55:00,109,5,0,34847,319.7
2025-03-16,2025-03-16 09:00:00,77,2,0,20427,265.29
2025-03-16,2025-03-16 09:05:00,87,2,0,22434,257.86
2025-03-16,2025-03-16 09:10:00,89,4,0,22065,247.92
2025-03-16,2025-03-16 09:15:00,90,1,0,21995,244.39
2025-03-16,2025-03-16 09:20:00,99,5,0,19728,199.27
2025-03-16,2025-03-16 09:25:00,104,4,0,28100,270.19
2025-03-16,2025-03-16 09:30:00,104,5,0,28438,273.44
2025-03-16,2025-03-16 09:35:00,84,4,0,22386,266.5
2025-03-16,2025-03-16 09:40:00,94,6,0,19250,204.79
2025-03-16,2025-03-16 09:45:00,101,2,0,21873,216.56
2025-03-16,2025-03-16 09:50:00,94,5,0,21497,228.69
2025-03-16,2025-03-16 09:55:00,103,5,0,28543,277.12
2025-03-16,2025-03-16 10:00:00,103,4,0,27997,271.82
2025-03-16,2025-03-16 10:05:00,122,5,0,25568,209.57
2025-03-16,2025-03-16 10:10:00,119,6,0,30233,254.06
2025-03-16,2025-03-16 10:15:00,109,9,0,33797,310.06
2025-03-16,2025-03-16 10:20:00,107,4,0,28106,262.67
2025-03-16,2025-03-16 10:25:00,118,4,0,25945,219.87
2025-03-16,2025-03-16 10:30:00,103,1,0,27366,265.69
2025-03-16,2025-03-16 10:35:00,101,5,0,24821,245.75
2025-03-16,2025-03-16 10:40:00,102,5,0,25161,246.68
2025-03-16,2025-03-16 10:45:00,109,3,0,28001,256.89
2025-03-16,2025-03-16 10:50:00,106,4,0,26081,246.05
2025-03-16,2025-03-16 10:55:00,119,6,0,29224,245.58
2025-03-16,2025-03-16 11:00:00,92,3,0,21773,236.66
2025-03-16,2025-03-16 11:05:00,125,5,0,30514,244.11
2025-03-16,2025-03-16 11:10:00,111,2,0,28793,259.4
2025-03-16,2025-03-16 11:15:00,112,5,0,33249,296.87
2025-03-16,2025-03-16 11:20:00,128,5,0,26087,203.8
2025-03-16,2025-03-16 11:25:00,132,7,0,31501,238.64
2025-03-16,2025-03-16 11:30:00,117,6,0,29198,249.56
2025-03-16,2025-03-16 11:35:00,100,0,0,26448,264.48
2025-03-16,2025-03-16 11:40:00,113,3,0,31219,276.27
2025-03-16,2025-03-16 11:45:00,135,4,0,30830,228.37
2025-03-16,2025-03-16 11:50:00,131,6,0,40928,312.43
2025-03-16,2025-03-16 11:55:00,128,2,0,36326,283.8
2025-03-16,2025-03-16 12:00:00,118,1,0,29666,251.41
2025-03-16,2025-03-16 12:05:00,130,7,0,31563,242.79
2025-03-16,2025-03-16 12:10:00,139,8,0,35344,254.27
2025-03-16,2025-03-16 12:15:00,108,3,0,20484,189.67
2025-03-16,2025-03-16 12:20:00,132,6,0,30727,232.78
2025-03-16,2025-03-16 12:25:00,130,7,0,33912,260.86
2025-03-16,2025-03-16 12:30:00,138,2,0,40842,295.96
2025-03-16,2025-03-16 12:35:00,128,8,0,27439,214.37
2025-03-16,2025-03-16 12:40:00,138,9,0,25809,187.02
2025-03-16,2025-03-16 12:45:00,103,6,0,20175,195.87
2025-03-16,2025-03-16 12:50:00,125,5,0,31700,253.6
2025-03-16,2025-03-16 12:55:00,145,4,0,33722,232.57
2025-03-16,2025-03-16 13:00:00,129,7,0,33274,257.94
2025-03-16,2025-03-16 13:05:00,114,5,0,28892,253.44
2025-03-16,2025-03-16 13:10:00,113,3,0,34283,303.39
2025-03-16,2025-03-16 13:15:00,110,7,0,26114,237.4
2025-03-16,2025-03-16 13:20:00,129,2,0,38785,300.66
2025-03-16,2025-03-16 13:25:00,129,5,0,34832,270.02
2025-03-16,2025-03-16 13:30:00,145,3,0,33401,230.35
2025-03-16,2025-03-16 13:35:00,121,6,0,29367,242.7
2025-03-16,2025-03-16 13:40:00,150,5,0,44224,294.83
2025-03-16,2025-03-16 13:45:00,121,9,0,30065,248.47
2025-03-16,2025-03-16 13:50:00,116,7,0,26973,232.53
2025-03-16,2025-03-16 13:55:00,124,4,0,31412,253.32
2025-03-16,2025-03-16 14:00:00,134,7,0,31164,232.57
2025-03-16,2025-03-16 14:05:00,124,5,0,32206,259.73
2025-03-16,2025-03-16 14:10:00,128,5,0,28150,219.92
2025-03-16,2025-03-16 14:15:00,129,2,0,29094,225.53
2025-03-16,2025-03-16 14:20:00,124,2,0,31465,253.75
2025-03-16,2025-03-16 14:25:00,128,4,0,33655,262.93
2025-03-16,2025-03-16 14:30:00,111,3,0,24295,218.87
2025-03-16,2025-03-16 14:35:00,121,4,0,36504,301.69
2025-03-16,2025-03-16 14:40:00,130,4,0,28379,218.3
2025-03-16,2025-03-16 14:45:00,121,5,0,29755,245.91
2025-03-16,2025-03-16 14:50:00,125,7,0,27036,216.29
2025-03-16,2025-03-16 14:55:00,110,6,0,29988,272.62
2025-03-16,2025-03-16 15:00:00,100,6,0,22575,225.75
2025-03-16,2025-03-16 15:05:00,121,2,0,26197,216.5
2025-03-16,2025-03-16 15:10:00,116,9,0,32959,284.13
2025-03-16,2025-03-16 15:15:00,102,4,0,28171,276.19
2025-03-16,2025-03-16 15:20:00,118,8,0,23804,201.73
2025-03-16,2025-03-16 15:25:00,96,2,0,23517,244.97
2025-03-16,2025-03-16 15:30:00,111,7,0,27138,244.49
2025-03-16,2025-03-16 15:35:00,113,2,0,25294,223.84
2025-03-16,2025-03-16 15:40:00,125,8,0,24982,199.86
2025-03-16,2025-03-16 15:45:00,109,2,0,26765,245.55
2025-03-16,2025-03-16 15:50:00,100,7,0,30662,306.62
2025-03-16,2025-03-16 15:55:00,124,10,0,31129,251.04
2025-03-16,2025-03-16 16:00:00,114,4,0,28952,253.96
2025-03-16,2025-03-16 16:05:00,119,6,0,28131,236.39
2025-03-16,2025-03-16 16:10:00,106,4,0,23028,217.25
2025-03-16,2025-03-16 16:15:00,101,7,0,28055,277.77
2025-03-16,2025-03-16 16:20:00,112,6,0,33098,295.52
2025-03-16,2025-03-16 16:25:00,92,2,0,24331,264.47
2025-03-16,2025-03-16 16:30:00,94,4,0,21149,224.99
2025-03-16,2025-03-16 16:35:00,88,6,0,25106,285.3
2025-03-16,2025-03-16 16:40:00,90,4,0,21395,237.72
2025-03-16,2025-03-16 16:45:00,85,3,0,19800,232.94
2025-03-16,2025-03-16 16:50:00,90,4,0,23282,258.69
2025-03-16,2025-03-16 16:55:00,95,2,0,27707,291.65
2025-03-16,2025-03-16 17:00:00,88,3,0,21504,244.36
2025-03-16,2025-03-16 17:05:00,94,3,0,22844,243.02
2025-03-16,2025-03-16 17:10:00,92,4,0,26220,285.0
2025-03-16,2025-03-16 17:15:00,73,1,0,18154,248.68
2025-03-16,2025-03-16 17:20:00,103,6,0,26484,257.13
2025-03-16,2025-03-16 17:25:00,82,1,0,21914,267.24
2025-03-16,2025-03-16 17:30:00,84,1,0,18124,215.76
2025-03-16,2025-03-16 17:35:00,73,9,0,18727,256.53
2025-03-16,2025-03-16 17:40:00,80,2,0,22024,275.3
2025-03-16,2025-03-16 17:45:00,93,2,0,22307,239.86
2025-03-16,2025-03-16 17:50:00,75,2,0,17332,231.09
2025-03-16,2025-03-16 17:55:00,71,2,0,16525,232.75
2025-03-16,2025-03-16 18:00:00,63,4,0,19167,304.24
2025-03-16,2025-03-16 18:05:00,77,3,0,18502,240.29
2025-03-16,2025-03-16 18:10:00,64,0,0,17494,273.34
2025-03-16,2025-03-16 18:15:00,83,3,0,23273,280.4
2025-03-16,2025-03-16 18:20:00,73,3,0,21712,297.42
2025-03-16,2025-03-16 18:25:00,67,2,0,18507,276.22
2025-03-16,2025-03-16 18:30:00,82,6,0,18479,225.35
2025-03-16,2025-03-16 18:35:00,63,3,0,18072,286.86
2025-03-16,2025-03-16 18:40:00,83,3,0,22924,276.19
2025-03-16,2025-03-16 18:45:00,75,2,0,17104,228.05
2025-03-16,2025-03-16 18:50:00,71,2,0,15042,211.86
2025-03-16,2025-03-16 18:55:00,60,3,0,14413,240.22
2025-03-16,2025-03-16 19:00:00,67,0,0,15136,225.91
2025-03-16,2025-03-16 19:05:00,57,4,0,11804,207.09
2025-03-16,2025-03-16 19:10:00,59,2,0,17236,292.14
2025-03-16,2025-03-16 19:15:00,58,3,0,18241,314.5
2025-03-16,2025-03-16 19:20:00,59,2,0,13959,236.59
2025-03-16,2025-03-16 19:25:00,51,4,0,11204,219.69
2025-03-16,2025-03-16 19:30:00,70,4,0,14174,202.49
2025-03-16,2025-03-16 19:35:00,61,2,0,17058,279.64
2025-03-16,2025-03-16 19:40:00,51,0,0,12744,249.88
2025-03-16,2025-03-16 19:45:00,49,3,0,11541,235.53
2025-03-16,2025-03-16 19:50:00,56,5,0,15162,270.75
2025-03-16,2025-03-16 19:55:00,62,5,0,15518,250.29
2025-03-16,2025-03-16 20:00:00,49,1,0,12913,263.53
2025-03-16,2025-03-16 20:05:00,62,0,0,14886,240.1
2025-03-16,2025-03-16 20:10:00,45,1,0,11593,257.62
2025-03-16,2025-03-16 20:15:00,40,0,0,11049,276.23
2025-03-16,2025-03-16 20:20:00,48,3,0,12319,256.65
2025-03-16,2025-03-16 20:25:00,53,3,0,13646,257.47
2025-03-16,2025-03-16 20:30:00,34,0,0,9058,266.41
2025-03-16,2025-03-16 20:35:00,34,1,0,8586,252.53
2025-03-16,2025-03-16 20:40:00,39,1,0,9819,251.77
2025-03-16,2025-03-16 20:45:00,43,1,0,9633,224.02
2025-03-16,2025-03-16 20:50:00,53,1,0,13152,248.15
2025-03-16,2025-03-16 20:55:00,39,2,0,8905,228.33
2025-03-16,2025-03-16 21:00:00,46,5,0,11307,245.8
2025-03-16,2025-03-16 21:05:00,40,0,0,9988,249.7
2025-03-16,2025-03-16 21:10:00,42,2,0,8972,213.62
2025-03-16,2025-03-16 21:15:00,33,1,0,8139,246.64
2025-03-16,2025-03-16 21:20:00,36,2,0,8369,232.47
2025-03-16,2025-03-16 21:25:00,26,1,0,7132,274.31
2025-03-16,2025-03-16 21:30:00,34,1,0,9896,291.06
2025-03-16,2025-03-16 21:35:00,38,0,0,9132,240.32
2025-03-16,2025-03-16 21:40:00,30,3,0,7409,246.97
2025-03-16,2025-03-16 21:45:00,34,0,0,10183,299.5
2025-03-16,2025-03-16 21:50:00,29,1,0,6378,219.93
2025-03-16,2025-03-16 21:55:00,34,1,0,9027,265.5
2025-03-16,2025-03-16 22:00:00,27,0,0,4989,184.78
2025-03-16,2025-03-16 22:05:00,23,1,0,5083,221.0
2025-03-16,2025-03-16 22:10:00,27,1,0,6003,222.33
2025-03-16,2025-03-16 22:15:00,20,1,0,5453,272.65
2025-03-16,2025-03-16 22:20:00,22,0,0,5156,234.36
2025-03-16,2025-03-16 22:25:00,21,0,0,5452,259.62
2025-03-16,2025-03-16 22:30:00,22,1,0,5084,231.09
2025-03-16,2025-03-16 22:35:00,26,1,0,6997,269.12
2025-03-16,2025-03-16 22:40:00,23,1,0,5323,231.43
2025-03-16,2025-03-16 22:45:00,22,0,0,4988,226.73
2025-03-16,2025-03-16 22:50:00,20,1,0,5380,269.0
2025-03-16,2025-03-16 22:55:00,33,0,0,9259,280.58
2025-03-16,2025-03-16 23:00:00,16,0,0,4255,265.94
2025-03-16,2025-03-16 23:05:00,17,0,0,3907,229.82
2025-03-16,2025-03-16 23:10:00,24,1,0,7097,295.71
2025-03-16,2025-03-16 23:15:00,20,2,0,5730,286.5
2025-03-16,2025-03-16 23:20:00,23,3,0,5388,234.26
2025-03-16,2025-03-16 23:25:00,28,1,0,7184,256.57
2025-03-16,2025-03-16 23:30:00,15,2,0,4103,273.53
2025-03-16,2025-03-16 23:35:00,28,0,0,8269,295.32
2025-03-16,2025-03-16 23:40:00,20,1,0,3755,187.75
2025-03-16,2025-03-16 23:45:00,13,2,0,3599,276.85
2025-03-16,2025-03-16 23:50:00,22,1,0,4568,207.64
2025-03-16,2025-03-16 23:55:00,16,0,0,4099,256.19
2025-03-17,2025-03-17 00:00:00,9,2,0,2422,269.11
2025-03-17,2025-03-17 00:05:00,10,0,0,2616,261.6
2025-03-17,2025-03-17 00:10:00,9,1,0,2118,235.33
2025-03-17,2025-03-17 00:15:00,8,0,0,2291,286.38
2025-03-17,2025-03-17 00:20:00,10,2,0,2207,220.7
2025-03-17,2025-03-17 00:25:00,11,0,0,2528,229.82
2025-03-17,2025-03-17 00:30:00,5,0,0,1376,275.2
2025-03-17,2025-03-17 00:35:00,8,0,0,2086,260.75
2025-03-17,2025-03-17 00:40:00,14,0,0,3901,278.64
2025-03-17,2025-03-17 00:45:00,11,0,0,2334,212.18
2025-03-17,2025-03-17 00:50:00,8,1,0,2007,250.88
2025-03-17,2025-03-17 00:55:00,9,0,0,2190,243.33
2025-03-17,2025-03-17 01:00:00,12,1,0,3629,302.42
2025-03-17,2025-03-17 01:05:00,15,1,0,3636,242.4
2025-03-17,2025-03-17 01:10:00,12,0,0,3259,271.58
2025-03-17,2025-03-17 01:15:00,11,0,0,2858,259.82
2025-03-17,2025-03-17 01:20:00,8,0,0,2392,299.0
2025-03-17,2025-03-17 01:25:00,15,0,0,3895,259.67
2025-03-17,2025-03-17 01:30:00,10,0,0,2714,271.4
2025-03-17,2025-03-17 01:35:00,15,1,0,4007,267.13
2025-03-17,2025-03-17 01:40:00,15,1,0,4228,281.87
2025-03-17,2025-03-17 01:45:00,12,4,0,2278,189.83
2025-03-17,2025-03-17 01:50:00,14,0,0,4237,302.64
2025-03-17,2025-03-17 01:55:00,19,1,0,4782,251.68
2025-03-17,2025-03-17 02:00:00,14,0,0,3836,274.0
2025-03-17,2025-03-17 02:05:00,13,0,0,2471,190.08
2025-03-17,2025-03-17 02:10:00,20,0,0,5521,276.05
2025-03-17,2025-03-17 02:15:00,12,0,0,3230,269.17
2025-03-17,2025-03-17 02:20:00,23,0,0,6002,260.96
2025-03-17,2025-03-17 02:25:00,16,1,0,4549,284.31
2025-03-17,2025-03-17 02:30:00,21,0,0,5334,254.0
2025-03-17,2025-03-17 02:35:00,16,0,0,3209,200.56
2025-03-17,2025-03-17 02:40:00,17,0,0,4203,247.24
2025-03-17,2025-03-17 02:45:00,17,0,0,3585,210.88
2025-03-17,2025-03-17 02:50:00,24,1,0,5832,243.0
2025-03-17,2025-03-17 02:55:00,23,0,0,5210,226.52
2025-03-17,2025-03-17 03:00:00,25,1,0,5179,207.16
2025-03-17,2025-03-17 03:05:00,21,1,0,4113,195.86
2025-03-17,2025-03-17 03:10:00,31,1,0,8178,263.81
2025-03-17,2025-03-17 03:15:00,22,0,0,5778,262.64
2025-03-17,2025-03-17 03:20:00,34,1,0,8846,260.18
2025-03-17,2025-03-17 03:25:00,29,2,0,6373,219.76
2025-03-17,2025-03-17 03:30:00,27,1,0,7391,273.74
2025-03-17,2025-03-17 03:35:00,28,0,0,5482,195.79
2025-03-17,2025-03-17 03:40:00,25,1,0,5720,228.8
2025-03-17,2025-03-17 03:45:00,23,0,0,5469,237.78
2025-03-17,2025-03-17 03:50:00,24,2,0,5537,230.71
